author_id,average_rating,name,ratings_count,text_reviews_count,main_genre
88647,3.83,Mawi Asgedom,1840,310,General
1453679,4.00,"Thomas E., and Sholes, Elizabeth C. Leary",3,1,General
443928,3.58,Shannon Stewart,19,6,General
1282938,3.39,Lynn Biederman,534,108,General
1062006,4.10,Andrew Noble,20,3,General
7369061,4.00,Alex    Jones,7,4,General
5819388,4.20,Dave    King,4633,642,General
216968,3.33,Prema Nandakumar,3,1,General
6444960,2.75,Ania Skliar,8,3,General
37406,4.06,Lancelot Hogben,199,28,General
2520161,3.86,M.K. Ed. Brenner,14,1,General
455958,3.69,Anthony Bunko,188,25,General
2815630,3.76,Nicole Vittiglio,119,26,General
3173280,4.43,Lara Konesky,14,3,General
133050,3.92,Gordon Volke,119,8,General
7469420,5.00,Holly Chervnsik,2,1,General
6560746,4.12,Ernest Gaines,634,17,General
2875,4.14,John McCluskey,608,14,General
5806471,3.94,Kartika Sofyan,94,42,General
3400616,3.91,Jennifer Vido,22,4,General
3096607,3.44,Marie Louise Rudolfsson,238,7,General
6225048,3.60,Ahmad Junaidi,5,3,General
465831,3.95,Leonardo De Chirico,41,9,General
4438173,0.0,Mae Basom,0,1,General
6353275,4.00,Sara Ferri,3,3,General
14165722,3.05,Jaroslava Cerna,22,6,General
4595357,3.82,Lenka Uhlirova,121,18,General
4903157,3.98,Vaino Tonisson,62,3,General
14100144,5.00,B. Derone Robinson,1,1,General
6572953,3.81,Nancy LaRonda Johnson,21,19,General
184861,4.29,Greg Crowfoot,17,4,General
6552813,3.40,sm`yl shygn,25,4,General
5416356,4.00,`bd llh bn Dyf llh lrHyly,40,7,General
148384,4.03,Mark Danner,1274,117,General
14115034,3.76,Priyanka Lal,17,7,General
6623650,3.64,Alex  Crawford,70,12,General
5138796,3.50,Kenneth R. Szulczyk,12,3,General
5290774,4.36,Giorgio Kraiski,113,12,General
5509386,4.15,B.D. Benedikt,694,15,General
5938311,4.08,Adam Alexander Haviaras,372,19,General
13573655,4.82,Steve Gabany,11,6,General
158758,3.79,Natalie Rathvon,52,8,General
6470374,4.75,Raji Singh,4,3,General
14244024,4.73,Craig  Roberts,11,6,General
5415830,3.75,Caroline Clemens,12,6,General
660161,4.11,Pablo Urbanyi,85,19,General
4437791,3.42,Tim Bradsheet,91,7,General
7094913,3.87,Aggelike Tatane,79,2,General
167310,3.96,Ram Swarup,68,5,General
6591212,5.00,jeongseongmug,1,1,General
7048646,4.21,Afiq Muiz,29,7,General
13856245,4.07,Beth McRae,248,28,General
14177629,2.00,sdt mHmd`ly,2,1,General
7073972,4.67,R. Jean Mathieu,12,6,General
5276255,4.07,Alex Mir,15,3,General
5168721,4.23,Rick  Barry,366,160,General
285569,4.22,Rebecca Milne,9,1,General
4629273,3.77,Carl Mesterton,227,14,General
6566350,4.10,Joy Fowler,319,51,General
4453395,3.50,BoredTech,10,4,General
3073258,3.57,Justin Cutroni,140,13,General
7024904,3.86,John  Warren,399,30,General
15401942,4.42,Joshua McFadden,105,23,General
442641,4.61,Fred Dahlinger Jr.,75,10,General
7267598,3.00,Y.M. Johnson,1,1,General
8034933,4.07,Hannah Brencher,964,221,General
4527267,3.00,Adam Ray,4,1,General
108832,3.63,Daniel J. Flynn,254,38,General
9815137,3.42,Yuriy Mamleev,370,29,General
338227,3.94,Robin Jones,148,31,General
8331231,5.00,"AYUBI, Weda",2,2,General
36871,3.92,Greg Scheer,72,17,General
8144351,4.01,Andriy Lyubka,296,27,General
348042,4.36,Hiran Martin Chittenden,11,2,General
96897,3.91,Thomas Baldwin,306,29,General
6924301,3.62,lady_ragnell,266,40,General
7797928,3.79,K. Kibbee,107,60,General
224594,3.98,Nancy Tuana,127,10,General
6030251,3.00,Papa Rolly,1,1,General
6852255,4.28,Ken Shigematsu,206,58,General
183021,4.18,Janice Mirikitani,127,8,General
993113,4.24,Michelle Klein,17,4,General
6950393,2.00,fTm@ lmrs~,2,1,General
7115094,4.00,Vira Luthfia Annisa,6,1,General
2759251,3.92,Tom Verducci,7467,507,General
3147458,5.00,Cindy L. Allen,1,1,General
380093,3.67,David John Lu,51,4,General
6562323,4.02,Dong Hai Dao Zhong Xi Li Mao,425,18,General
13738495,2.95,Fons Dellen,19,2,General
12850977,4.00,Kaktus,1,1,General
14977794,3.67,David Furse-Roberts,3,1,General
5537003,3.37,Julia Ortega,89,23,General
1925748,3.86,G.B. Singh,22,2,General
510224,3.44,Tami Parrington,25,8,General
4936274,3.07,Juan Pablo Morales,14,3,General
131872,3.53,Anil Minocha MD; FACP; FACG,68,13,General
7406701,4.50,James  Glass,20,8,General
14154249,3.66,Pavel Stefan,184,6,General
8191203,3.69,William  Henry,16,1,General
6456251,3.50,Elizabeth Mazer,6,4,General
29928,3.89,James Watkins,80,7,General
3880609,3.98,Dana Bowman,403,50,General
8471918,4.55,Lois Karlin,11,7,General
445176,4.09,Amy-Jane Beer,32,9,General
15416399,4.33,Lukas Prokop,12,3,General
16226563,4.17,Melissa E. Beckwith,40,18,General
11215405,3.40,Jezebel Divelle,248,30,General
5736892,4.02,Nankotsu Misakura,57,5,General
371427,3.85,William L. Rowe,191,12,General
7235754,2.96,ndy@ Zfr lshhry,26,4,General
1022978,3.36,Frances McCue,587,106,General
50987,3.75,L. Brent Bozell III,72,12,General
337712,2.80,Georgy Egorov,84,9,General
4646026,4.14,Jung-Hoo Moon,140,14,General
12967889,3.47,HmdHsyn shryfy,132,6,General
17240108,3.00,H. J. van den Bergh,1,1,General
14056765,2.98,Amy Reid,43,14,General
5798324,4.10,William Bragg Ewald Jr.,30,5,General
4093892,3.00,Virginie Betruger,6,2,General
8271704,5.00,R S Deese,1,1,General
13725759,3.33,Marianne Mattson,9,2,General
250648,3.87,Lori Dorfman,23,5,General
4113184,3.30,Lucille Wallace,10,2,General
3967628,4.47,Joanne Tomasulo,15,2,General
2987301,3.20,Emma Gabor,10,5,General
2984044,4.53,Rosamund Cox,66,11,General
1716584,4.08,Jean Mumper,13,1,General
8110687,2.00,mHmd jbr Hmyd@,1,1,General
7371895,4.03,T.K. Harris,32,16,General
16955567,5.00,Shalamar Parrish,3,1,General
9831865,3.87,Jeffrey M. Anderson,46,24,General
5296846,2.75,Vivien Thiessen,4,1,General
13734114,4.22,Jessamyn Waldman Rodriguez,146,28,General
5813438,3.86,Ted Starkey,42,6,General
923148,3.85,Sandra Principe,54,11,General
4875841,3.91,Patricia H. Graham,127,22,General
487105,3.66,Diana Montane,934,153,General
4688589,3.77,Gregory Robinson-Riegler,40,6,General
969513,3.82,Laura L. Frader,11,1,General
7571610,4.15,Rhyannon,13,5,General
321299,3.58,Beverly A. Potter,211,26,General
1895115,3.63,Benny Rhamdani,217,29,General
8499090,3.66,Joaquin Canizares,35,6,General
8331955,3.73,Isis Kelly,62,9,General
4380944,4.00,Maria van Daalen,4,1,General
1480128,4.00,Albert Mroz,2,2,General
14887976,4.67,Aman Agarwal,3,1,General
147089,3.44,Todd Pruzan,302,62,General
925225,3.60,Billy Romp,712,137,General
15628780,4.00,Bryan Ney,12,11,General
13556674,1.25,Paco Santamaria,4,1,General
15599191,4.20,Tom E. Moffatt,20,9,General
1302603,3.70,David Farley,321,86,General
13647921,3.50,Jessica Iatarola,2,2,General
229260,3.83,Angella Ricot,18,8,General
14198106,4.29,Melissa Delgado,7,2,General
1598201,3.55,Barbara Frale,412,65,General
269186,2.98,James  Dean,43,8,General
44947,4.00,Tweed Conrad,7,1,General
310925,3.05,Joe Beck,20,4,General
8511648,4.47,Miriam Klein Stahl,2608,504,General
3367836,3.54,Dave Zobel,52,15,General
269610,3.85,Lou Kassem,342,40,General
14583360,3.72,R.  Harrison,18,15,General
168372,4.16,Octave Levenspiel,170,9,General
386241,3.67,Karen Dubinsky,40,8,General
624253,4.10,Doug Abrams,216,18,General
411100,3.95,David Bullock,227,23,General
15081942,2.00,Mose Khoneli,1,1,General
6857343,3.90,Justin Mermelstein,59,8,General
3005962,4.59,Louise Norlie,32,4,General
445132,4.04,Judith A. Barad,1770,47,General
5778177,4.05,Emily C. Skaftun,264,52,General
215891,3.94,Jose Munoz Millanes,101,8,General
8281163,3.75,Lev Khromov,4,1,General
359872,3.69,Lizzie Williams,78,9,General
225222,4.31,Drollene P. Brown,36,11,General
7578445,3.75,Beulah Morgan,4,1,General
14876439,3.75,Jenny Rief,4,2,General
4735632,3.41,Leslie Tyron,27,8,General
8057120,3.25,Jorma Peiponen,8,2,General
469442,3.79,Tracy Thompson,666,111,General
4540027,3.99,Vera Landry,93,22,General
5380389,4.06,Frank Hoifodt,65,7,General
5472872,3.93,Pierre-Henry Salfati,14,1,General
15081531,3.87,Asha Gomez,55,11,General
8203175,4.37,Jessie Magana,41,7,General
14215292,4.13,Erin Cossar,505,109,General
7161894,4.17,Rauli Partanen,64,11,General
14399659,4.00,I. Bragantini,1,1,General
3293275,3.64,Frances Liardet,343,33,General
2896824,3.50,Sascha Michel,8,2,General
4421872,3.30,Pat Gragg,427,20,General
324721,4.32,Alcuin Reid,119,16,General
1519210,3.00,Christian Comeliau,2,1,General
1401657,4.50,Kaite O'Reilly,12,2,General
3321858,4.00,Marly Rodrigues,1,1,General
